id,target
0,0.02739
1,0.02416
2,0.01941
3,0.01875
4,0.01381
5,0.02371
6,0.03172
8,0.01902
10,0.06989
11,0.03597
12,0.02562
14,0.02439
15,0.06822
18,0.02874
21,0.04755
23,0.03895
24,0.02701
25,0.03912
27,0.04922
29,0.05538
30,0.02543
31,0.02639
32,0.03337
33,0.03269
37,0.02999
38,0.03832
39,0.08292
40,0.03117
41,0.03862
42,0.03702
44,0.02322
45,0.03221
47,0.04090
49,0.03628
51,0.02527
52,0.02498
53,0.03384
54,0.07241
55,0.02217
56,0.01853
57,0.05916
59,0.05296
60,0.05343
62,0.02051
63,0.07573
67,0.03450
68,0.01485
69,0.06320
70,0.03381
71,0.04007
73,0.04743
75,0.02746
76,0.03024
81,0.01582
82,0.03142
83,0.02957
86,0.02168
87,0.03680
88,0.02597
91,0.03309
92,0.02406
94,0.02166
97,0.03349
100,0.03265
102,0.06012
103,0.02716
105,0.03638
106,0.05055
108,0.04518
113,0.06113
114,0.02451
115,0.03749
118,0.05658
122,0.02047
124,0.03852
126,0.03503
128,0.02918
129,0.04187
130,0.07003
131,0.03901
132,0.04119
133,0.02224
134,0.03462
135,0.04360
136,0.01578
139,0.02513
140,0.02466
141,0.07815
146,0.02544
148,0.03311
151,0.03404
152,0.04581
154,0.02482
157,0.02684
158,0.01742
159,0.06532
161,0.02611
164,0.01858
165,0.08079
167,0.02496
168,0.04970
169,0.03749
171,0.03431
172,0.06485
173,0.02305
174,0.02746
175,0.04552
176,0.03545
178,0.02581
179,0.02502
180,0.02500
181,0.01586
182,0.06243
183,0.03434
184,0.03985
185,0.04778
187,0.02199
188,0.01871
190,0.01630
191,0.02291
192,0.05450
195,0.04149
196,0.02947
198,0.08711
201,0.03089
202,0.05260
203,0.02617
204,0.01346
207,0.03560
213,0.03406
219,0.02113
220,0.03374
222,0.03510
226,0.01584
228,0.09714
230,0.04611
231,0.02638
232,0.04143
233,0.02653
234,0.01269
236,0.04963
237,0.02857
238,0.06412
240,0.04193
241,0.02208
242,0.04612
243,0.03439
245,0.02365
246,0.08230
247,0.01961
249,0.07359
250,0.04163
251,0.01727
252,0.02913
253,0.01481
254,0.05759
255,0.05564
256,0.02784
257,0.02725
258,0.03454
259,0.08677
260,0.01387
262,0.01971
267,0.02946
268,0.02996
270,0.01435
272,0.02650
273,0.01772
274,0.03415
275,0.03806
276,0.02518
277,0.05065
278,0.06604
279,0.05313
281,0.03360
282,0.02948
283,0.03074
287,0.03659
288,0.05925
289,0.02889
290,0.02227
291,0.03507
292,0.06781
293,0.02481
294,0.02231
295,0.01847
296,0.10119
297,0.02941
298,0.05102
299,0.03653
300,0.05440
