id,target
0,0.02506
1,0.02543
2,0.02670
3,0.02543
4,0.01747
5,0.02385
6,0.04827
8,0.02398
10,0.04996
11,0.05649
12,0.03643
14,0.02515
15,0.03968
18,0.03827
21,0.03730
23,0.03606
24,0.02845
25,0.03966
27,0.04050
29,0.06080
30,0.02488
31,0.04418
32,0.02985
33,0.04410
37,0.03145
38,0.04360
39,0.04253
40,0.03118
41,0.04543
42,0.03197
44,0.02165
45,0.03846
47,0.04624
49,0.02708
51,0.03585
52,0.03065
53,0.03828
54,0.08973
55,0.02221
56,0.03124
57,0.04044
59,0.04632
60,0.04425
62,0.02476
63,0.05403
67,0.03166
68,0.01680
69,0.06355
70,0.02759
71,0.04347
73,0.06753
75,0.03636
76,0.03152
81,0.02667
82,0.01940
83,0.02505
86,0.03494
87,0.04205
88,0.04282
91,0.04569
92,0.02972
94,0.02745
97,0.02717
100,0.02981
102,0.04663
103,0.02948
105,0.03841
106,0.01600
108,0.04066
113,0.05165
114,0.03392
115,0.03227
118,0.02854
122,0.02985
124,0.04189
126,0.02974
128,0.02484
129,0.06004
130,0.04658
131,0.03026
132,0.03159
133,0.02096
134,0.04161
135,0.04250
136,0.02194
139,0.02380
140,0.02179
141,0.04912
146,0.02525
148,0.03906
151,0.02252
152,0.04228
154,0.02261
157,0.03485
158,0.02027
159,0.05155
161,0.02781
164,0.02357
165,0.04235
167,0.02587
168,0.06409
169,0.03723
171,0.04529
172,0.04441
173,0.04196
174,0.03050
175,0.05450
176,0.03948
178,0.03615
179,0.02388
180,0.02566
181,0.02320
182,0.03404
183,0.05205
184,0.03327
185,0.04966
187,0.02792
188,0.02926
190,0.03121
191,0.03113
192,0.05522
195,0.03433
196,0.03822
198,0.05144
201,0.03648
202,0.03130
203,0.02708
204,0.02784
207,0.02824
213,0.03935
219,0.02925
220,0.03514
222,0.02646
226,0.02727
228,0.04796
230,0.03191
231,0.03457
232,0.02865
233,0.03036
234,0.01772
236,0.03429
237,0.04582
238,0.02511
240,0.04944
241,0.01994
242,0.05883
243,0.05177
245,0.03712
246,0.06036
247,0.03148
249,0.05205
250,0.03265
251,0.01670
252,0.02694
253,0.03108
254,0.03877
255,0.05517
256,0.04879
257,0.02899
258,0.03178
259,0.02340
260,0.01970
262,0.02207
267,0.02591
268,0.03904
270,0.02584
272,0.02775
273,0.03093
274,0.02818
275,0.03099
276,0.02846
277,0.03598
278,0.03313
279,0.05112
281,0.03472
282,0.02407
283,0.04826
287,0.05176
288,0.06281
289,0.03153
290,0.01992
291,0.03670
292,0.06010
293,0.02442
294,0.01947
295,0.02709
296,0.07074
297,0.03738
298,0.03745
299,0.03213
300,0.05357
303,0.02482
304,0.04877
308,0.01915
314,0.09910
315,0.02969
317,0.04028
318,0.04034
320,0.05783
322,0.03039
323,0.02004
327,0.02805
329,0.03922
331,0.02897
332,0.05290
333,0.03663
334,0.02641
335,0.03092
336,0.04944
337,0.03231
341,0.04634
343,0.03085
345,0.04960
347,0.03674
348,0.02595
349,0.02990
352,0.02823
353,0.02855
354,0.05976
355,0.02967
356,0.03781
357,0.02945
358,0.02552
359,0.03843
361,0.05962
362,0.02907
365,0.03595
366,0.05143
368,0.03164
369,0.02745
371,0.01956
373,0.03531
376,0.05948
377,0.02302
379,0.05170
381,0.03849
382,0.02657
383,0.02726
384,0.03406
385,0.02679
386,0.03686
387,0.02973
388,0.09305
390,0.02260
391,0.03283
392,0.07113
393,0.03909
394,0.03109
396,0.04378
400,0.07202
402,0.05820
403,0.03369
405,0.02956
407,0.03389
409,0.03868
411,0.03109
412,0.01944
414,0.07736
415,0.04116
416,0.02827
418,0.01959
419,0.02576
421,0.02842
422,0.06373
423,0.04089
424,0.04038
426,0.02881
427,0.04829
428,0.05528
436,0.04359
438,0.04296
442,0.03236
443,0.02374
445,0.04017
446,0.03657
447,0.02400
450,0.03813
452,0.01568
453,0.03515
455,0.03150
458,0.05628
459,0.02164
461,0.03229
463,0.03195
467,0.05823
470,0.02726
471,0.03356
472,0.03252
476,0.04782
477,0.03507
481,0.04051
482,0.06121
483,0.09822
485,0.03259
487,0.02345
488,0.02149
490,0.02905
492,0.02868
494,0.04784
497,0.05772
499,0.03372
500,0.02683
501,0.03503
503,0.03346
505,0.02890
