id,target
0,0.01990
1,0.03472
2,0.02251
3,0.01484
4,0.01389
5,0.01658
6,0.02923
8,0.02581
10,0.05259
11,0.03566
12,0.02713
14,0.01656
15,0.07723
18,0.02666
21,0.04023
23,0.03259
24,0.02237
25,0.04329
27,0.03829
29,0.05284
30,0.01947
31,0.04939
32,0.02944
33,0.03001
37,0.03731
38,0.03390
39,0.08419
40,0.02165
41,0.03606
42,0.02989
44,0.01815
45,0.03130
47,0.04494
49,0.02981
51,0.02726
52,0.04051
53,0.03437
54,0.08505
55,0.01866
56,0.03307
57,0.04998
59,0.04963
60,0.03780
62,0.02259
63,0.04664
67,0.04230
68,0.01013
69,0.08074
70,0.02266
71,0.03364
73,0.04497
75,0.02805
76,0.02733
81,0.01802
82,0.03832
83,0.02177
86,0.03311
87,0.05492
88,0.03604
91,0.04462
92,0.02577
94,0.02339
97,0.03008
100,0.02841
102,0.04386
103,0.02446
105,0.04978
106,0.03866
108,0.03719
113,0.04471
114,0.04503
115,0.03183
118,0.04614
122,0.01823
124,0.04167
126,0.02007
128,0.01965
129,0.04880
130,0.06013
131,0.03956
132,0.04783
133,0.01760
134,0.04788
135,0.03384
136,0.01959
139,0.01911
140,0.03257
141,0.04385
146,0.02351
148,0.05694
151,0.02663
152,0.08338
154,0.02136
157,0.02891
158,0.01616
159,0.05211
161,0.02350
164,0.01774
165,0.06679
167,0.03042
168,0.04196
169,0.03849
171,0.03376
172,0.08071
173,0.02877
174,0.01933
175,0.03617
176,0.04047
178,0.02193
179,0.02444
180,0.02060
181,0.02009
182,0.04971
183,0.05387
184,0.03826
185,0.03206
187,0.03402
188,0.02724
190,0.03738
191,0.02531
192,0.06839
195,0.04047
196,0.02357
198,0.08589
201,0.03248
202,0.04036
203,0.02949
204,0.01792
207,0.03381
213,0.04090
219,0.01665
220,0.03688
222,0.03000
226,0.01829
228,0.06435
230,0.03610
231,0.02305
232,0.03450
233,0.03727
234,0.01249
236,0.04983
237,0.03440
238,0.04481
240,0.04919
241,0.01864
242,0.05223
243,0.05046
245,0.02809
246,0.04325
247,0.01676
249,0.07317
250,0.02433
251,0.01548
252,0.02281
253,0.02065
254,0.06001
255,0.06801
256,0.03512
257,0.03358
258,0.02567
259,0.05667
260,0.01451
262,0.01612
267,0.02210
268,0.02812
270,0.01882
272,0.02915
273,0.01701
274,0.02679
275,0.02506
276,0.02273
277,0.05432
278,0.04898
279,0.05113
281,0.03211
282,0.02500
283,0.03414
287,0.02736
288,0.05092
289,0.02485
290,0.02654
291,0.03958
292,0.07999
293,0.01984
294,0.01615
295,0.01966
296,0.07439
297,0.02578
298,0.03544
299,0.03176
300,0.06174
303,0.03169
304,0.06052
308,0.02169
314,0.07427
315,0.03167
317,0.02417
318,0.04165
320,0.06009
322,0.02957
323,0.01903
327,0.03503
329,0.06364
331,0.03106
332,0.08674
333,0.04203
334,0.02619
335,0.01972
336,0.04526
337,0.03379
341,0.03105
343,0.01862
345,0.05537
347,0.02926
348,0.02741
349,0.02442
352,0.02807
353,0.01956
354,0.06424
355,0.02019
356,0.03178
357,0.02044
358,0.02087
359,0.03181
361,0.05549
362,0.03470
365,0.02285
366,0.05873
368,0.04003
369,0.02558
371,0.02097
373,0.03447
376,0.06537
377,0.04253
